num_containers,timestamp
5044,1694500560
7614,1683644164
5129,1676259815
13109,1686382680
14594,1667460881
4666,1666217936
13849,1674830110
8798,1673412596
8598,1680462714
13677,1681351451
9385,1675773395
8207,1676283751
10400,1669544050
14186,1681611147
8389,1691901409
4402,1679230123
9171,1689226525
13944,1686227862
14300,1686059169
4623,1687318064
9544,1672469636
11919,1685006153
7057,1681633061
4783,1675093526
10413,1674111961
5371,1693977738
7198,1667332934
14186,1678505277
5221,1691173532
5441,1691907923
1462,1664567674
4240,1680270197
3753,1694431646
7552,1687280799
8166,1693693359
1664,1688182938
1170,1674829881
3036,1689325745
3589,1666499256
4536,1671777090
746,1684485215
774,1693176507
9986,1692805996
10418,1681134779
14556,1674016209
12896,1669902692
5688,1680727836
6223,1666888846
7435,1688555979
12685,1693971164
1460,1667442859
12815,1672273385
14079,1692603965
4071,1687932222
13240,1689444562
6166,1683177068
13734,1693966176
10133,1687598056
7705,1665960622
10841,1687267711
1763,1695128067
14399,1680557607
9313,1687221653
1059,1666081064
6379,1684882605
1805,1688371928
6274,1686049409
3332,1671827669
1090,1670929582
14916,1673016450
5838,1680609525
8484,1690945708
12139,1685349290
7485,1665238719
3105,1685847194
12865,1678574848
5042,1680913484
9639,1692799829
7922,1667734537
5392,1667253354
7800,1691467204
11177,1670130634
14012,1693927596
6937,1678373495
11059,1688019177
12062,1680489375
1753,1683833528
5037,1685908598
8562,1678515730
12265,1675959975
3495,1691012754
3714,1672219226
1850,1673458688
14336,1675233632
1852,1695604362
13630,1688590597
6305,1693103615
12985,1674601611
12705,1691278388
10648,1692133959
3184,1688523391
7176,1692233197
5898,1687106995
6782,1673021539
14486,1676736463
13538,1688692069
8694,1694872970
3687,1687243098
1258,1693520661
1171,1666781233
4072,1681863753
2868,1681618761
7930,1664927805
8664,1665323629
7689,1695622887
8046,1693366835
5070,1675594031
14290,1664696412
14364,1682166511
10268,1687876129
14166,1676285645
13559,1689688224
12694,1677768131
8579,1666154505
13920,1695966311
6881,1670682115
1593,1687970969
13806,1676817122
6726,1685136317
7193,1684158390
1198,1670311023
5689,1695055672
5028,1681450906
9780,1669459010
8745,1671482497
2156,1671113239
4255,1666632124
6674,1676766112
9709,1666522354
2298,1689802691
9439,1692398072
2738,1678251683
5140,1667654473
5585,1680476180
4246,1689841478
11432,1691260071
2411,1670727721
5904,1670984145
5089,1678403148
13871,1678198366
3510,1669860394
12721,1694464875
13404,1668111617
7955,1667216744
1407,1673365645
10679,1683909835
6292,1692546828
9875,1691694778
4994,1695312884
9612,1670133663
12617,1665870450
10372,1685787674
4447,1687289068
1144,1678103030
14346,1689091313
11936,1689059263
2665,1668143101
14450,1678217442
2672,1688063746
10629,1677639796
12379,1680305486
8900,1671311615
12526,1695331551
4104,1684898677
8372,1666851152
7810,1678571872
9716,1686569981
14187,1673183356
5334,1691516249
2612,1691827270
8994,1669400594
7608,1665659129
6669,1684183341
8564,1669585244
13541,1690190304
9431,1676269276
4980,1667804568
7109,1690884688
1102,1673612989
14914,1682747340
946,1689267515
1074,1693617490
12098,1672997273
10665,1691468367
3279,1665101227
12397,1681693723
3784,1686397602
7296,1683614564
3700,1684320066
4928,1688458403
3845,1675324116
7188,1678226169
3709,1681161603
11701,1691364473
1668,1667506161
14814,1695110392
12679,1670723084
8348,1684100802
934,1664757121
10036,1664499745
8155,1692909750
9606,1687188172
10247,1695549072
4428,1674024543
12941,1689732432
14660,1665728014
9266,1671658952
1816,1685500025
4874,1667025309
3697,1680273846
13882,1680909430
5682,1677547536
1846,1667122052
3955,1690554780
13239,1693063707
11440,1689723581
1504,1682316954
2276,1687034562
11162,1670481833
14295,1678825094
3996,1693344525
14813,1687493161
12727,1676266375
1394,1680890607
10351,1693853425
14868,1676825674
1907,1686001020
6248,1686348840
14099,1677772064
4709,1670205859
5493,1695818233
4419,1687187128
11900,1689279782
4408,1671600176
6570,1693622710
12097,1670193273
2122,1676539130
12420,1679268211
14649,1670142667
4999,1667627202
7952,1676440980
9815,1673562572
14165,1671597342
7575,1682131971
3775,1688927828
10342,1682907080
6969,1676087288
11440,1685230103
2185,1677619892
5759,1679398855
13167,1692185005
11857,1671039967
2868,1674456692
14433,1695657996
6787,1690463813
11712,1681668885
1529,1677397745
7025,1673686241
10978,1684605618
10266,1688159255
3561,1689462087
5099,1692458543
2832,1686189961
12325,1675951171
9801,1670066130
4371,1685126069
12307,1687208637
13729,1678249809
2802,1687223564
10415,1695487409
3577,1668788848
14592,1672223407
14168,1694938358
10445,1674373527
14355,1691635120
985,1687642607
7520,1672728601
13045,1674370530
2030,1695069687
8457,1665639134
14905,1669455448
10124,1664822290
6927,1682790895
9680,1681983469
12113,1676182809
5795,1686903756
4510,1672526322
10117,1685394666
3967,1672455893
5004,1686974906
13278,1681571266
7082,1675687085
13949,1665946443
8072,1674234228
6718,1686476835
8367,1671804207
4090,1668623898
10997,1686749031
3470,1685960500
5921,1665937640
1258,1684928956
5329,1695106349
11444,1695458643
4230,1690742775
10146,1690893226
8238,1691472877
14242,1664790028
14503,1667247305
3373,1676687551
2064,1669752677
6895,1669083071
12591,1689403833
2688,1691756187
6884,1667804338
2795,1669209091
2151,1670472637
7252,1675465292
3036,1680170879
7135,1680921265
6430,1678773696
8665,1677917659
1352,1673623447
11926,1683166147
5223,1688497286
4703,1691459138
6212,1684206070
11820,1676796198
2982,1685716394
11926,1673100225
14910,1670769312
5463,1678408934
5805,1664547493
7595,1688506566
12945,1669493346
10885,1676530748
8638,1669112750
10720,1689251999
11231,1671447181
12772,1691927460
13695,1673542657
8960,1664554858
1083,1694689588
14134,1683011811
6610,1671576828
13753,1678015069
10148,1673656964
12885,1666291773
10210,1670384816
4890,1671503308
12292,1695030276
9897,1678919973
2124,1694170729
8664,1694673246
7109,1673091715
12814,1695276311
14966,1670755740
12333,1691703496
4842,1677746601
9363,1686731970
11121,1687522302
9492,1681391230
11014,1676117293
11637,1688702456
9775,1679837664
13475,1694971152
3608,1687138446
7957,1681900499
12995,1670048382
14795,1672211074
5194,1669106917
10925,1693444030
3527,1687345880
5510,1691553070
13124,1686785296
4153,1666253875
8460,1665806937
2740,1694969983
14641,1695736280
10214,1688714301
5911,1690047404
5029,1690412913
4291,1695506147
11692,1687843340
11086,1686861694
5143,1672095203
5105,1689985787
11538,1693143349
7126,1682776891
6801,1690339553
2209,1684041796
4107,1676179055
2594,1695171321
3419,1676121522
4217,1691769779
14314,1667450365
5223,1675939807
6064,1674270307
7906,1687836282
13758,1679644244
9911,1678480301
11584,1676711874
1994,1672986311
4022,1667458446
5402,1674156846
5416,1673323578
9938,1680931119
11315,1695243275
13585,1672964725
12665,1666310804
6411,1693493328
5377,1678990019
12474,1691551067
10877,1683803370
11857,1695563996
10532,1692927338
8547,1679650829
11691,1666152696
3414,1685981697
7162,1692642598
9789,1691151588
12721,1665567821
8006,1695109864
9247,1672976784
9932,1669088911
8178,1685126053
9939,1674001345
1941,1673031453
882,1684981725
13741,1687689425
13092,1667484480
10992,1672338496
7757,1676184794
4178,1683098017
12800,1680259970
10477,1673575517
7132,1691277341
5804,1690878224
12863,1678142971
802,1693752301
7156,1687570143
4300,1694451383
12381,1686717343
11454,1675243958
13719,1671590298
13607,1666099268
6946,1680881895
982,1674950041
9952,1670184125
1960,1673592154
4256,1672237303
2765,1679188505
11673,1667986994
11421,1665124111
1719,1671502376
2691,1694716021
1120,1664506612
1464,1665170944
9072,1673017085
1711,1684419086
5577,1681560399
1179,1670769529
10155,1690444968
13042,1688173074
9746,1694318898
8092,1686092992
9241,1678163633
5263,1676729097
8610,1689260980
9425,1676360024
4635,1675860058
4661,1678910485
13271,1692555799
14314,1671074060
7137,1689047167
4914,1678287008
14270,1694377192
13033,1674034208
10265,1685768847
7314,1679077622
12066,1667393430
10180,1670003626
3590,1693571350
3568,1681331657
10411,1691186626
8894,1664558857
11339,1694297100
6227,1680267477
11065,1682900576
9940,1672241172
12116,1668186890
10626,1693282864
12631,1694397990
9919,1680436958
2690,1671298952
7626,1679426580
12317,1687216324
2186,1686438812
12495,1692275847
14303,1688590130
1942,1676103362
10505,1668756561
9424,1677070275
4258,1694541517
13951,1676305148
9561,1686655628
5854,1664736682
6764,1671191924
13325,1689401016
5788,1675684626
12706,1691427229
6344,1686254902
9962,1690131412
8672,1674105370
2293,1691196463
5900,1690172713
9101,1686688776
11372,1678758281
7147,1689094025
9413,1683878566
4441,1678873061
744,1670360282
5069,1672173390
10139,1672118442
13128,1669892527
12505,1694517823
3895,1689422682
11478,1687228791
12109,1675958676
6473,1690760401
3970,1666266161
5767,1696023202
